Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
6,"G. Melnikov, N. Ignatenko, V. Melnikov, E. Cherkasov","Some specific features of spectral bands location in the infrared spectra of crystals and liquids",2015,"International Scientific Conference On Radiation-Thermal Effects And Processes In Inorganic Materials","Iop Publishing Ltd","","",898,"2018-11-02","Proceedings Paper","10.1088/1757-899X/81/1/012032","1757-8981","",81,,,,6,2.00,2,4,3
5,"Yasuo Imai","Poorly differentiated adenocarcinoma of the colon: subsite location and clinicopathologic features",2015,"International Journal Of Colorectal Disease","Springer","","",899,"2018-11-02","Article","10.1007/s00384-014-2070-0","0179-1958","",30,2,187,196,5,1.67,5,1,3
6,"Kim Keltie, Helen Cole, Mick Arber, Hannah Patrick, John Powell, Bruce Campbell, Andrew Sims","Identifying complications of interventional procedures from UK routine healthcare databases: a systematic search for methods using clinical codes",2014,"Bmc Medical Research Methodology","Biomed Central Ltd","","",900,"2018-11-02","Article","10.1186/1471-2288-14-126","1471-2288","",14,,,,6,1.50,1,7,4
6,"Maria Carolina Luque, Camila C. Santos, Eliane C. Mairena, Peter Wilkinson, Genevieve Boucher, Aluisio C. Segurado, Luiz A. Fonseca, Ester Sabino, Jorge E. Kalil, Edecio Cunha-Neto","Gene expression profile in long-term non progressor HIV infected patients: In search of potential resistance factors",2014,"Molecular Immunology","Pergamon-Elsevier Science Ltd","","",901,"2018-11-02","Article","10.1016/j.molimm.2014.05.016","0161-5890","",62,1,63,70,6,1.50,1,10,4
6,"Zhen Yue, Shuguang Han, Daqing He, Jiepu Jiang","Influences on Query Reformulation in Collaborative Web Search",2014,"Computer","Ieee Computer Soc","","",902,"2018-11-02","Article","10.1109/MC.2014.62","0018-9162","",47,3,46,53,6,1.50,2,4,4
5,"Hung-Yi Lee, Lin-Shan Lee","Improved Semantic Retrieval of Spoken Content by Document/Query Expansion with Random Walk Over Acoustic Similarity Graphs",2014,"Ieee-Acm Transactions On Audio Speech And Language Processing","Ieee-Inst Electrical Electronics Engineers Inc","","",903,"2018-11-02","Article","10.1109/TASLP.2013.2285469","2329-9290","",22,1,80,94,5,1.25,3,2,4
6,"B. A. Sawyerr, A. O. Adewumi, M. M. Ali","Real-coded genetic algorithm with uniform random local search",2014,"Applied Mathematics And Computation","Elsevier Science Inc","","",904,"2018-11-02","Article","10.1016/j.amc.2013.11.097","0096-3003","",228,,589,597,6,1.50,2,3,4
6,"Davinder S. Saini, Vipin Balyan","Top Down Code Search to Locate An Optimum Code and Reduction in Code Blocking for CDMA Networks",2014,"Wireless Personal Communications","Springer","","",905,"2018-11-02","Article","10.1007/s11277-013-1372-9","0929-6212","",75,1,465,482,6,1.50,3,2,4
6,"S Klink, A Hust, M Junker, A Dengel","Improving document retrieval by automatic query expansion using collaborative learning of term-based concepts",2002,"Document Analysis System V, Proceedings","Springer-Verlag Berlin","","",906,"2018-11-02","Article","","0302-9743","",2423,,376,387,6,0.38,2,4,16
6,"Yushi Jing, Michele Covell, David Tsai, James M. Rehg","Learning Query-Specific Distance Functions for Large-Scale Web Image Search",2013,"Ieee Transactions On Multimedia","Ieee-Inst Electrical Electronics Engineers Inc","","",907,"2018-11-02","Article","10.1109/TMM.2013.2279663","1520-9210","",15,8,2022,2034,6,1.20,2,4,5
5,"Mariano Crespo Azcarate, Jacinto Mata Vazquez, Manuel Mana Lopez","Improving image retrieval effectiveness via query expansion using MeSH hierarchical structure",2013,"Journal Of The American Medical Informatics Association","Bmj Publishing Group","","",908,"2018-11-02","Article","10.1136/amiajnl-2012-000943","1067-5027","",20,6,1014,1020,5,1.00,2,3,5
5,"Surafel Lemma Abebe, Anita Alicante, Anna Corazza, Paolo Tonella","Supporting concept location through identifier parsing and ontology extraction",2013,"Journal Of Systems And Software","Elsevier Science Inc","","",909,"2018-11-02","Article","10.1016/j.jss.2013.07.009","0164-1212","",86,11,2919,2938,5,1.00,1,4,5
6,"Clement H. C. Leung, Yuanxi Li, Alfredo Milani, Valentina Franzoni","Collective Evolutionary Concept Distance Based Query Expansion for Effective Web Document Retrieval",2013,"Computational Science And Its Applications - Iccsa 2013, Pt Iv","Springer-Verlag Berlin","","",910,"2018-11-02","Proceedings Paper","","0302-9743","",7974,,657,672,6,1.20,2,4,5
6,"Scott P. Jones, Dominic M. Dwyer","Perceptual Learning With Complex Visual Stimuli Is Based on Location, Rather Than Content, of Discriminating Features",2013,"Journal Of Experimental Psychology-Animal Behavior Processes","Amer Psychological Assoc","","",911,"2018-11-02","Article","10.1037/a0031509","0097-7403","",39,2,152,165,6,1.20,3,2,5
6,"Mahmut E. Sinangil, Anantha P. Chandrakasan, Vivienne Sze, Minhua Zhou","HARDWARE-AWARE MOTION ESTIMATION SEARCH ALGORITHM DEVELOPMENT FOR HIGH-EFFICIENCY VIDEO CODING (HEVC) STANDARD",2012,"2012 Ieee International Conference On Image Processing (Icip 2012)","Ieee","","",912,"2018-11-02","Proceedings Paper","","1522-4880","",,,1529,1532,6,1.00,2,4,6
6,"Atta Norouzian, Richard Rose","FACILITATING OPEN VOCABULARY SPOKEN TERM DETECTION USING A MULTIPLE PASS HYBRID SEARCH ALGORITHM",2012,"2012 Ieee International Conference On Acoustics, Speech And Signal Processing (Icassp)","Ieee","","",913,"2018-11-02","Proceedings Paper","","1520-6149","",,,5169,5172,6,1.00,3,2,6
6,"B. Barla Cambazoglu, Ismail Sengor Altingovde, Rifat Ozcan, Ozgur Ulusoy","Cache-Based Query Processing for Search Engines",2012,"Acm Transactions On The Web","Assoc Computing Machinery","","",914,"2018-11-02","Article","10.1145/2382616.2382617","1559-1131","",6,4,,,6,1.00,2,4,6
5,"Dali Liu, Yuntao Liu, Huizhi Cai","Orthogonal Polyphase Code Sets Design for MIMO Radar Using Tabu Search",2012,"2012 Ieee International Conference On Intelligent Control, Automatic Detection And High-End Equipment (Icade)","Ieee","","",915,"2018-11-02","Proceedings Paper","","","",,,123,127,5,0.83,2,3,6
6,"Francis C. M. Lau, Wai Man Tam","A Fast Searching Method for the Construction of QC-LDPC Codes with Large Girth",2012,"2012 Ieee Symposium On Computers And Communications (Iscc)","Ieee","","",916,"2018-11-02","Proceedings Paper","","","",,,125,128,6,1.00,3,2,6
3,"Bhawani Selvaretnam, Mohammed Belkhatir","Natural language technology and query expansion: issues, state-of-the-art and perspectives",2012,"Journal Of Intelligent Information Systems","Springer","","",917,"2018-11-02","Article","10.1007/s10844-011-0174-3","0925-9902","",38,3,709,740,3,0.50,2,2,6
5,"Ismail Sengor Altingovde, Rifat Ozcan, Ozgur Ulusoy","Static Index Pruning in Web Search Engines: Combining Term and Document Popularities with Query Views",2012,"Acm Transactions On Information Systems","Assoc Computing Machinery","","",918,"2018-11-02","Article","10.1145/2094072.2094074","1046-8188","",30,1,,,5,0.83,2,3,6
6,"Bettina Fazzinga, Giorgio Gianforme, Georg Gottlob, Thomas Lukasiewicz","Semantic Web search based on ontological conjunctive queries",2011,"Journal Of Web Semantics","Elsevier Science Bv","","",919,"2018-11-02","Article","10.1016/j.websem.2011.08.003","1570-8268","",9,4,453,473,6,0.86,2,4,7
6,"Jun Miao, Laiyun Qing, Baixian Zou, Lijuan Duan, Wen Gao","Top-Down Gaze Movement Control in Target Search Using Population Cell Coding of Visual Context",2010,"Ieee Transactions On Autonomous Mental Development","Ieee-Inst Electrical Electronics Engineers Inc","","",920,"2018-11-02","Article","10.1109/TAMD.2010.2053365","1943-0604","",2,3,196,215,6,0.75,1,5,8
6,"Sayed Mohammad Ebrahim Sahraeian, Byung-Jun Yoon","FAST NETWORK QUERYING ALGORITHM FOR SEARCHING LARGE-SCALE BIOLOGICAL NETWORKS",2011,"2011 Ieee International Conference On Acoustics, Speech, And Signal Processing","Ieee","","",921,"2018-11-02","Proceedings Paper","","1520-6149","",,,6008,6011,6,0.86,3,2,7
6,"Fei Wu, Jayant Madhavan, Alon Halevy","Identifying Aspects for Web-Search Queries",2011,"Journal Of Artificial Intelligence Research","Ai Access Foundation","","",922,"2018-11-02","Article","10.1613/jair.3182","1076-9757","",40,,677,700,6,0.86,2,3,7
6,"Frank Eichinger, Klemens Behm","SOFTWARE-BUG LOCALIZATION WITH GRAPH MINING",2010,"Managing And Mining Graph Data","Springer","","",923,"2018-11-02","Article","10.1007/978-1-4419-6045-0_17","1386-2944","",40,,515,546,6,0.75,3,2,8
6,"Stefano Ceri, Adnan Abid, Mamoun Abu Helou, Davide Barbieri, Alessandro Bozzon, Daniele Braga, Marco Brambilla, Alessandro Campi, Francesco Corcoglioniti, Emanuele Della Valle, Davide Eynard, Piero Fraternali, Michael Grossniklaus, Davide Martinenghi, Stefania Ronchi, Marco Tagliasacchi, Salvatore Vadacca","Search Computing Managing Complex Search Queries",2010,"Ieee Internet Computing","Ieee Computer Soc","","",924,"2018-11-02","Article","10.1109/MIC.2010.106","1089-7801","",14,6,14,22,6,0.75,0,17,8
5,"Joseane Bessa, Kelen C. Cruz, Milene F. Vieira","Location of the stigmatic areas in Mutisia speciosa Aiton ex Hook. a new floral feature in Asteraceae",2010,"Sexual Plant Reproduction","Springer","","",925,"2018-11-02","Article","10.1007/s00497-010-0141-0","0934-0882","",23,3,207,209,5,0.63,2,3,8
6,"Pablo A. D. de Castro, Fabricio O. de Franca, Hamilton M. Ferreira, Guilherme Palermo Coelho, Fernando J. Von Zuben","Query expansion using an immune-inspired biclustering algorithm",2010,"Natural Computing","Springer","","",926,"2018-11-02","Article","10.1007/s11047-009-9127-y","1567-7818","",9,3,579,602,6,0.75,1,5,8
6,"DH Widyantoro, J Yen","Using fuzzy ontology for query refinement in a personalized abstract search engine",2001,"Joint 9th Ifsa World Congress And 20th Nafips International Conference, Proceedings, Vols. 1-5","Ieee","","",927,"2018-11-02","Proceedings Paper","","","",,,610,615,6,0.35,3,2,17
6,"V. S. Lebedev","Separating codes and a new combinatorial search model",2010,"Problems Of Information Transmission","Maik Nauka/Interperiodica/Springer","","",928,"2018-11-02","Article","10.1134/S0032946010010011","0032-9460","",46,1,1,6,6,0.75,6,1,8
6,"Youngjoong Ko, Hongkuk An, Jungyun Seo","Pseudo-relevance feedback and statistical query expansion for web snippet generation",2008,"Information Processing Letters","Elsevier Science Bv","","",929,"2018-11-02","Article","10.1016/j.ipl.2008.08.004","0020-0190","",109,1,18,22,6,0.60,2,3,10
5,"Sung-Boem Park, Subhasish Mitra","Post-Silicon Bug Localization for Processors Using IFRA",2010,"Communications Of The Acm","Assoc Computing Machinery","","",930,"2018-11-02","Article","10.1145/1646353.1646377","0001-0782","",53,2,106,113,5,0.63,3,2,8
6,"Hiroki Usuku, Masafumi Nakayama, Hitoshi Sumida, Megumi Yamamuro, Yasuhiro Izumiya, Satoru Suzuki, Kenichi Kusuhara, Hirofumi Ueno, Seigo Sugiyama, Michihiro Yoshimura, Hisao Ogawa","Pump failure death and sudden cardiac death in patients with cardiac dysfunction: A search for prognostic predictive factors-A long-term follow-up study",2010,"Journal Of Cardiology","Elsevier Ireland Ltd","","",931,"2018-11-02","Article","10.1016/j.jjcc.2009.08.005","0914-5087","",55,1,55,64,6,0.75,1,11,8
6,"W. A. Bristow","Relationship between substorm onset locations and nightside convection pattern features",2009,"Journal Of Geophysical Research-Space Physics","Amer Geophysical Union","","",932,"2018-11-02","Article","10.1029/2009JA014576","2169-9380","",114,,,,6,0.67,6,1,9
6,"Lilyana Mihalkova, Raymond Mooney","Learning to Disambiguate Search Queries from Short Sessions",2009,"Machine Learning And Knowledge Discovery In Databases, Pt Ii","Springer-Verlag Berlin","","",933,"2018-11-02","Proceedings Paper","","0302-9743","",5782,,111,127,6,0.67,3,2,9
6,"Linjun Yang, Li Wang, Bo Geng, Xian-Sheng Hua","Query Sampling for Ranking Learning in Web Search",2009,"Proceedings 32nd Annual International Acm Sigir Conference On Research And Development In Information Retrieval","Assoc Computing Machinery","","",934,"2018-11-02","Proceedings Paper","10.1145/1571941.1572112","","",,,754,755,6,0.67,2,4,9
6,"Jongwuk Lee, Seung-won Hwang, Zaiqing Nie, Ji-Rong Wen","Query Result Clustering for Object-level Search",2009,"Kdd-09: 15th Acm Sigkdd Conference On Knowledge Discovery And Data Mining","Assoc Computing Machinery","","",935,"2018-11-02","Proceedings Paper","","","",,,1205,1213,6,0.67,2,4,9
3,"KS Lee, EY Sung, IC Hwang, BH Park","Fast AFC technique using a code estimation and binary search algorithm for wideband frequency synthesis",2005,"Esscirc 2005: Proceedings Of The 31st European Solid-State Circuits Conference","Ieee","","",936,"2018-11-02","Proceedings Paper","10.1109/ESSCIR.2005.1541589","1930-8833","",,,181,184,3,0.23,1,4,13
6,"Lixin Han, Guihai Chen","HQE: A hybrid method for query expansion",2009,"Expert Systems With Applications","Pergamon-Elsevier Science Ltd","","",937,"2018-11-02","Article","10.1016/j.eswa.2008.10.060","0957-4174","",36,4,7985,7991,6,0.67,3,2,9
6,"Nadine Graubardt, Maurus Biedermann, Katell Fiselier, Luciana Bolzoni, Turno Pedrelli, Chiara Cavalieri, Catherine Simoneau, Koni Grob","Search for a more adequate test to predict the long-term migration from the PVC gaskets of metal lids into oily foods in glass jars",2009,"Food Additives And Contaminants Part A-Chemistry Analysis Control Exposure & Risk Assessment","Taylor & Francis Ltd","","",938,"2018-11-02","Article","10.1080/02652030902894405","0265-203X","",26,7,1113,1122,6,0.67,1,8,9
6,"D Dawson, M Goddard","Long-term contracts in the NHS: A solution in search of a problem?",1999,"Health Economics","John Wiley & Sons Ltd","","",939,"2018-11-02","Article","10.1002/(SICI)1099-1050(199912)8:8<709::AID-HEC482>3.3.CO;2-S","1057-9230","",8,8,709,720,6,0.32,3,2,19
6,"R Hubner, G Backer","Perceiving spatially inseparable objects: Evidence for feature-eased object selection not mediated by location",1999,"Journal Of Experimental Psychology-Human Perception And Performance","Amer Psychological Assoc","","",940,"2018-11-02","Article","","0096-1523","",25,6,1556,1567,6,0.32,3,2,19
6,"G Camera","Search, dealers, and the terms of trade",2001,"Review Of Economic Dynamics","Academic Press Inc","","",941,"2018-11-02","Article","10.1006/redy.2001.0130","1094-2025","",4,3,680,694,6,0.35,6,1,17
6,"DP Chi, J Kim","Quantum database search with certainty by a single query",1999,"Chaos Solitons & Fractals","Pergamon-Elsevier Science Ltd","","",942,"2018-11-02","Article","","0960-0779","",10,10,1689,1693,6,0.32,3,2,19
6,"N Jevtic, JS Schweitzer, CJ Cellucci","Nonlinear time series analysis of northern and southern solar hemisphere daily sunspot numbers in search of short-term chaotic behavior",2001,"Astronomy & Astrophysics","Edp Sciences S A","","",943,"2018-11-02","Article","10.1051/0004-6361:20011277","0004-6361","",379,2,611,615,6,0.35,2,3,17
2,"J Wei, S Bressan, BC Ooi","Mining term association rules for automatic global query expansion: Methodology and preliminary results",2000,"Proceedings Of The First International Conference On Web Information Systems Engineering, Vol I","Ieee Computer Soc","","",944,"2018-11-02","Proceedings Paper","","","",,,366,373,2,0.11,1,3,18
6,"PV Ramanamurthy, DJ Thompson","Search for short-term variations in the E > 50 MeV gamma-ray emission of the Crab pulsar",1998,"Astrophysical Journal","Univ Chicago Press","","",945,"2018-11-02","Article","10.1086/305425","0004-637X","",496,2,863,868,6,0.30,3,2,20
5,"Abdelgbani Bellaachia, Ghita Arnor-Tijani","Enhanced query expansion in English-Arabic CLIR",2008,"Dexa 2008: 19th International Conference On Database And Expert Systems Applications, Proceedings","Ieee Computer Soc","","",946,"2018-11-02","Proceedings Paper","10.1109/DEXA.2008.52","1529-4188","",,,61,66,5,0.50,3,2,10
5,"Fan Wang, Gagan Agrawal, Ruoming Jin","Query planning for searching inter-dependent deep-web databases",2008,"Scientific And Statistical Database Management, Proceedings","Springer-Verlag Berlin","","",947,"2018-11-02","Proceedings Paper","","0302-9743","",5069,,24,,5,0.50,2,3,10
5,"Lourdes Araujo, Jose R. Perez-Aguera","Improving query expansion with stemming terms: A new genetic algorithm approach",2008,"Evolutionary Computation In Combinatorial Optimization, Proceedings","Springer-Verlag Berlin","","",948,"2018-11-02","Proceedings Paper","","0302-9743","",4972,,182,,5,0.50,3,2,10
5,"George Danezis, Claudia Diaz","Space-efficient private search with applications to rateless codes",2007,"Financial Cryptography And Data Security","Springer-Verlag Berlin","","",949,"2018-11-02","Proceedings Paper","","0302-9743","",4886,,148,162,5,0.45,3,2,11
